state,county,total_cost,cost_of_living_ranking,geometry
NM,Dona Ana,19592.670966,0.9491540709614223,POINT (-106.814013 32.3894359)
NY,Washington,27465.139361999994,0.7248692052619369,POINT (-73.681389 41.786667)
OH,Ashland,19546.680568,0.9504643271250592,POINT (-82.3175942 40.8686147)
TX,Midland,25519.941314,0.7802874630444963,POINT (-102.077948 31.9973662)
NY,Steuben,22617.348658000003,0.8629816793035351,POINT (-75.283127 43.320182)
OK,Marshall,22422.035266000003,0.8685461142038122,POINT (-97.6260122 36.1540766)
OK,Washita,23334.472090000003,0.8425509929488212,POINT (-98.3408881 35.1028386)
TN,Bedford,20418.116324,0.9256373171367438,POINT (-86.5736066 35.463684)
TX,Callahan,20841.628476,0.9135715505492672,POINT (-99.3927427 32.3912959)
TX,Newton,20297.09825,0.9290850950265974,POINT (-93.7574139 30.8491127)
UT,Washington,24212.82161,0.8175270113688503,POINT (-113.5082867 37.1305373)
NE,Knox,24386.718794,0.8125727194495871,POINT (-97.5897727 40.8138996)
NM,San Juan,20279.422654,0.9295886688074756,POINT (-108.5288693 36.7348233)
OH,Licking,22190.405088,0.8751452062231686,POINT (-82.4284821 39.9767185)
OK,Pawnee,22157.096456000003,0.876094161706883,POINT (-96.8031766 36.3384025)
SC,Newberry,19544.352944,0.9505306406127708,POINT (-81.6188633 34.2753247)
SD,Buffalo,21466.488302,0.8957694337155406,POINT (-103.5460251 45.5841637)
SD,Harding,24381.98995,0.8127074431586072,POINT (-103.8327049 45.3983272)
TN,Putnam,19288.141578,0.9578300451862066,POINT (-85.4983996 36.1423085)
MO,Perry,21487.956306,0.8951578150780592,POINT (-91.6751596 39.4311518)
NJ,Burlington,28036.605924,0.708588250590205,POINT (-74.8648859 40.0712218)
NC,Davie,21263.822114,0.9015433481310626,POINT (-79.036742 35.9187235)
NC,Johnston,23732.32897,0.8312161393286078,POINT (-77.3597178 35.6107324)
OH,Perry,20392.981128000003,0.9263534132549642,POINT (-81.140932 41.760326)
OK,Sequoyah,21740.686638,0.8879575843855351,POINT (-95.5967276 36.3798606)
SC,Dillon,18438.34885,0.9820404501423856,POINT (-79.3713948 34.4165391)
TX,Lee,21743.72014,0.8878711605913139,POINT (-102.2991938 31.8878926)
VA,Richmond,22796.02761,0.8578911558823161,POINT (-77.43428 37.5385087)
MO,Polk,19682.500768,0.9465948399726236,POINT (-93.2993611 37.7292042)
NY,Columbia,25853.135362,0.7707948390607,POINT (-75.0427129 42.9277366)
OH,Gallia,20054.25157,0.936003742681892,POINT (-82.5176592 38.8309103)
OH,Van Wert,19612.836316,0.948579564645356,POINT (-84.5829261 40.8696461)
TN,Monroe,18991.209576,0.9662895715812936,POINT (-85.2424622 36.4370083)
VA,Hampton city,25025.57168,0.794371943462853,POINT (-76.3442846 37.0264414)
NC,Lenoir,21219.828244,0.902796723658053,POINT (-81.5389849 35.9140196)
OH,Athens,20800.579424,0.9147410288693824,POINT (-82.1012479 39.3289242)
OH,Delaware,24825.303478,0.800077539793004,POINT (-83.067965 40.2986724)
PA,Bradford,21105.639232,0.9060499430973068,POINT (-78.6475883 41.9559613)
SD,Bon Homme,22017.91383,0.8800594436248101,POINT (-97.8126767 42.873565)
SD,Miner,21816.354238,0.8858018313675331,POINT (-97.7905758 44.0702835)
SD,Perkins,23302.262242,0.8434686443218711,POINT (-98.0103489 42.8655543)
TX,Goliad,20458.561498000003,0.9244850431659276,POINT (-97.3911137 28.6689099)
WV,Harrison,24558.764534000005,0.8076711747562255,POINT (-80.9534376 38.5128786)
WV,Mason,24210.893772,0.817581935042744,POINT (-82.0290296 39.021745)
WY,Sweetwater,25799.573118,0.7723208154251409,POINT (-108.183704 42.5421817)
NC,Forsyth,21172.69599,0.9041395110440114,POINT (-80.3134854 36.1698499)
ND,Dickey,20571.568850000003,0.9212654889560622,POINT (-98.4678716 46.5369203)
OH,Auglaize,19951.092848,0.9389427116234828,POINT (-83.9370205 40.6881845)
OH,Hamilton,21255.572816,0.9017783687879872,POINT (-84.5613428 39.3995067)
OR,Klamath,23659.766878,0.8332834171175365,POINT (-121.78167 42.224867)
WI,Dane,26321.677782,0.7574461701987701,POINT (-89.5015088 43.2505472)
WI,Green Lake,21318.388290000003,0.8999887699682448,POINT (-88.9601133 43.8441481)
WA,Thurston,25838.037036,0.7712249869951036,POINT (-122.7559395 47.0664407)
NJ,Sussex,31569.67507,0.6079318999949799,POINT (-74.6076614 41.2098177)
NC,Clay,22354.46993,0.8704710355306988,POINT (-78.5877789 36.2426458)
WI,Lafayette,21466.494022000003,0.8957692707540185,POINT (-91.2748985 44.9258672)
MO,St. Louis,23254.774402,0.8448215622735227,POINT (-90.1910154 38.6280278)
NE,Greeley,24890.404588,0.798222823714289,POINT (-98.5307825 41.5487021)
OH,Marion,20948.212672,0.9105349906187512,POINT (-83.1287349 40.5886259)
PA,Venango,19495.984064,0.9519086591971766,POINT (-80.1131125 41.7725563)
VA,Southampton,22080.298824,0.8782821090840882,POINT (-77.5491537 37.5554246)
NJ,Salem,25715.476216000003,0.7747167173738099,POINT (-75.4671423 39.5717796)
NC,Macon,21960.088074,0.881706886493558,POINT (-78.0838809 36.4387585)
OH,Belmont,20108.043046,0.9344712355489871,POINT (-81.0389883 40.0292374)
TX,Dallam,19640.63555,0.947787570679727,POINT (-96.2163488 30.4202062)
TX,Hopkins,20022.035054,0.936921584024772,POINT (-95.6182897 33.2706673)
VA,Rockingham,24308.666926,0.814796399730205,POINT (-79.9219809 37.2143049)
NC,Alamance,21606.963794000003,0.8917673183341314,POINT (-79.4858549 36.0351361)
NC,Haywood,22964.966378,0.853078128127061,POINT (-79.0639047 35.6201515)
OR,Yamhill,28833.312546,0.6858902569332281,POINT (-123.187329 45.3415037)
TX,Nacogdoches,20343.247712000004,0.9277703071651392,POINT (-94.6559702 31.6037322)
TX,San Augustine,20045.52914,0.9362522427637872,POINT (-94.1060282 31.5299029)
VA,Frederick,26455.872158,0.7536230024088456,POINT (-78.1872236 39.2142701)
WV,Nicholas,23554.929412,0.8362702131006148,POINT (-80.9855884 38.1784065)
NM,Valencia,21515.445432,0.8943746560200644,POINT (-106.701284 34.7997888)
OH,Miami,21262.455913999995,0.9015822708638204,POINT (-84.7202234 39.1646113)
PA,Cambria,20729.000958,0.9167802833733372,POINT (-78.7790754 40.6575819)
TX,El Paso,19062.692898,0.9642530277086412,POINT (-106.4870404 31.7601164)
VA,Augusta,24592.21253,0.8067182488232884,POINT (-78.6377912 39.2953787)
VA,King and Queen,22439.490328,0.8680488233873215,POINT (-76.8774644 37.6698646)
NC,Scotland,20580.774806,0.9210032133264586,POINT (-77.4202475 36.1296002)
TX,Dallas,23034.212148,0.8511053316109647,POINT (-96.7968559 32.7762719)
TX,Wood,20400.460594,0.9261403249397206,POINT (-102.3288028 31.8669402)
VA,Louisa,23613.122500000005,0.8346123050252581,POINT (-78.0035745 38.0250438)
WY,Natrona,25435.6297,0.7826894820900736,POINT (-106.8095349 43.0295649)
OK,Hughes,22123.371442,0.8770549798207478,POINT (-94.9719022 34.9492654)
PA,Centre,25828.077232,0.7715087395857992,POINT (-77.4072089 40.3561943)
SD,Moody,21721.701946,0.8884984540189692,POINT (-96.6008637 44.0517124)
TX,Colorado,19867.310368,0.9413296557596216,POINT (-97.1341536 29.9857773)
VA,Manassas city,30362.9261,0.6423119085329578,POINT (-77.6217121 38.7615639)
WI,Chippewa,24426.11256,0.8114503998577806,POINT (-90.7061788 46.0281374)
MT,Sanders,22976.053138,0.8527622688117154,POINT (-107.1017952 46.2908256)
NH,Rockingham,26110.522192,0.7634619457805316,POINT (-71.2314007 42.7691851)
PA,Adams,26220.826790000003,0.7603193924282645,POINT (-79.6424845 40.940948)
TX,Madison,20543.255196,0.9220721386325574,POINT (-97.1249457 33.1118001)
UT,Morgan,26692.626132,0.7468779345862311,POINT (-111.6774417 41.0360566)
WV,Summers,23408.060494,0.8404544757603158,POINT (-80.828716 39.1575853)
NC,Franklin,23186.066366000003,0.846779038868102,POINT (-83.3815429 35.1823171)
TN,Campbell,19105.798346,0.9630249631259358,POINT (-85.5360883 36.0820069)
TN,Crockett,19332.246632,0.9565735020518976,POINT (-89.0428435 36.2981215)
TN,Sullivan,19592.006252,0.9491730085147688,POINT (-82.5932079 36.4778788)
TX,Briscoe,20523.123476,0.9226456868374372,POINT (-100.287758 35.5837973)
TX,Gaines,20270.911536,0.9298311486577032,POINT (-102.8593256 32.7269654)
VT,Windsor,26808.802472,0.7435680966162753,POINT (-72.3866266 43.4798875)
VA,Goochland,28517.609096,0.6948845776878327,POINT (-77.884925 37.6824439)
WI,Douglas,23374.28299,0.8414167893025528,POINT (-89.5514803 43.7008885)
NY,Wyoming,22444.64143,0.8679020696422239,POINT (-78.0897329 42.8264498)
NC,Washington,21811.057462,0.8859527353323433,POINT (-77.055071 35.5420908)
OH,Brown,19921.914688,0.9397739908827664,POINT (-84.0674374 39.9417247)
OH,Ottawa,20453.6973,0.9246236230801664,POINT (-84.0471666 41.0192185)
TN,Marshall,20232.067544,0.9309378053110824,POINT (-82.66099 36.5728768)
TN,Moore,20157.676898,0.9330571781949272,POINT (-120.61593 48.2351369)
TX,Lavaca,19841.517286,0.9420644949029944,POINT (-98.4860406 29.4143994)
VA,Nelson,23682.590888,0.8326331661720803,POINT (-78.7047266 36.5623629)
NC,Currituck,28181.335412,0.704464939813203,POINT (-76.0154824 36.4498773)
NC,Rutherford,20566.25437,0.921416897303877,POINT (-78.7207704 35.645118)
PA,Montour,23286.559236,0.8439160194543743,POINT (-76.497793 40.9718096)
TX,Tyler,19728.366168,0.945288144974079,POINT (-95.3010624 32.3512601)
WI,Washburn,22528.408304,0.8655155701175383,POINT (-90.8949055 46.6732766)
TX,Tom Green,22091.966198,0.8779497082056058,POINT (-97.7337686 30.2943657)
VA,York,29448.005606,0.6683777889913363,POINT (-82.1254221 38.905913)
WA,Pend Oreille,22304.128702,0.8719052458689536,POINT (-117.3657999 48.8682538)
WV,Fayette,24125.796790000004,0.8200063290471706,POINT (-81.0734346 38.0634441)
NY,Franklin,22053.094474,0.8790571549374692,POINT (-75.1651689 42.3406373)
OK,Seminole,22420.032086,0.8686031843544528,POINT (-96.6762229 35.2300087)
PA,Lackawanna,21813.958122,0.885870096177022,POINT (-75.6396334 41.4450831)
WA,Walla Walla,23986.613208,0.8239716382013242,POINT (-118.339345 46.0667277)
WV,Logan,24524.479894,0.808647936489796,POINT (-81.9932151 37.8487778)
MT,Stillwater,23217.13687000001,0.8458938471510546,POINT (-111.3983048 45.2860226)
NY,Herkimer,22783.305368,0.8582536097144351,POINT (-74.9859889 43.0256259)
NC,Dare,25879.641388,0.7700396883020566,POINT (-75.773542 35.6981497)
OH,Putnam,20238.271846,0.9307610461332956,POINT (-82.0079148 39.9222898)
OR,Benton,28231.904622,0.7030242343187048,POINT (-123.2681869 44.5510303)
TN,Montgomery,21917.38852600001,0.8829233870759512,POINT (-84.3707674 36.3259125)
WA,Lincoln,20387.277098,0.9265159197952442,POINT (-118.414727 47.8299069)
WV,Calhoun,23401.829984,0.8406319815981671,POINT (-79.9856332 39.0912114)
WY,Carbon,26803.711036000004,0.7437131504903635,POINT (-106.3769657 41.8485752)
MO,Lincoln,22497.17147,0.8664055005391235,POINT (-93.3346497 38.3908555)
TN,Maury,22557.251738,0.8646938271272091,POINT (-89.2256244 35.814796)
TX,Ellis,24744.312032,0.8023849679940682,POINT (-102.3870271 31.8718613)
VA,Essex,22750.32546,0.8591931999248348,POINT (-76.2463274 36.7612594)
WV,Kanawha,25765.936504,0.7732791150427563,POINT (-81.4601209 39.1989653)
WY,Weston,26643.23545,0.7482850640813212,POINT (-105.3360545 44.636927)
TN,Robertson,22939.940022000003,0.8537911234179991,POINT (-88.7186641 35.2656375)
TX,Moore,19791.292904,0.9434953763248156,POINT (-99.0074768 29.0564311)
TX,Ward,20132.167102000003,0.933783946583453,POINT (-97.0275053 32.4643062)
NE,Washington,23880.058318,0.827007363210448,POINT (-96.2080754 41.3974968)
OH,Muskingum,19948.241062,0.939023958369464,POINT (-81.6835414 39.588611)
TX,Brewster,20555.30033,0.921728975456076,POINT (-96.2947117 30.5462339)
TX,Gonzales,19996.49687,0.9376491611810752,POINT (-97.4496293 29.5068721)
WV,Clay,22856.763896,0.8561607926641523,POINT (-81.0851086 38.4603788)
WV,Greenbrier,24197.416584,0.8179658971177296,POINT (-81.4909558 39.3661855)
WV,Webster,24055.228636,0.8220167999879741,POINT (-80.0453573 39.2967597)
NE,Saline,22413.881908,0.8687784015515722,POINT (-96.7331752 40.8230503)
WV,Gilmer,23239.167842000003,0.8452661896810343,POINT (-80.716765 38.879261)
WI,Outagamie,22669.464142000004,0.8614969208082526,POINT (-88.3359831 44.2879707)
ND,Bottineau,20757.787058,0.915960173815858,POINT (-100.445698 48.82723)
ND,Ransom,20731.59026,0.9167065147378708,POINT (-97.9262128 46.5208041)
PA,Mifflin,21116.31201,0.905745878036647,POINT (-77.4027674 40.5695217)
VA,Charles City,24050.400226,0.8221543603100887,POINT (-77.0729043 37.3415409)
WI,Barron,23134.26063,0.8482549727120698,POINT (-91.8511805 45.399912)
WI,Vernon,21628.918554,0.8911418321269635,POINT (-88.2523142 42.9036248)
NV,Eureka,25133.842534000003,0.7912873310227576,POINT (-115.960898 39.5124951)
ND,Mercer,21761.512376,0.8873642637628958,POINT (-100.7109688 47.4905538)
OH,Sandusky,19086.994800000004,0.9635606719503022,POINT (-82.7115813 41.4561002)
TX,Hale,19466.361544,0.952752598173579,POINT (-101.844368 34.0644671)
TX,Hamilton,19527.011288,0.9510247005176594,POINT (-98.1237815 31.7030549)
TX,Young,19708.255486,0.9458610938110392,POINT (-96.0799681 31.8421096)
WA,Klickitat,25250.886242,0.7879527819322731,POINT (-121.154269 45.8151021)
MO,Osage,20811.073932,0.9144420426811928,POINT (-92.6723254 38.1259916)
OR,Marion,25418.75146,0.7831703393766607,POINT (-122.942314 44.7490108)
SC,York,23744.994136,0.8308553115789767,POINT (-81.2421403 34.9940654)
MT,Silver Bow,23096.679542,0.8493256495126529,POINT (-112.6636209 46.0034413)
NY,Greene,25962.60448,0.7676760883469662,POINT (-75.7699147 42.3292408)
VA,Mathews,24568.682252,0.8073886211862671,POINT (-76.32107 37.4337395)
NC,Chatham,23886.478572,0.8268244516084302,POINT (-80.7609721 35.3465823)
PA,Blair,20803.106732,0.9146690264291248,POINT (-78.4098838 40.397868)
SC,Beaufort,25548.349222,0.7794781280925999,POINT (-80.6698286 32.4315813)
SC,Richland,22638.966358,0.8623657958604597,POINT (-83.0254288 34.6778757)
VA,Loudoun,35211.435880000005,0.5041789481767784,POINT (-77.5040014 38.9875029)
NE,Blaine,24566.372294,0.8074544313735859,POINT (-98.3336691 40.6116799)
OK,Nowata,22095.61854,0.8778456537980486,POINT (-95.6380341 36.700645)
OR,Tillamook,25567.643516,0.7789284379673584,POINT (-123.844429 45.455921)
WI,Oconto,22391.645212,0.8694119200523889,POINT (-87.8696182 44.8880199)
MO,Nodaway,21163.035164000004,0.9044147458182856,POINT (-94.9677489 39.9094387)
MT,Granite,22691.931378,0.8608568342743445,POINT (-113.2445056 46.317417)
NC,Caswell,19990.996032000003,0.937805878826673,POINT (-78.051102 33.8960076)
OH,Ashtabula,19455.168566,0.9530714836160132,POINT (-80.7841284 41.8647873)
OH,Hardin,19735.828472,0.9450755456003808,POINT (-84.2453042 40.2864847)
TX,Foard,20860.341606,0.9130384176565396,POINT (-99.7998168 33.8809185)
TX,Hall,20051.804666000004,0.9360734544301534,POINT (-94.3288029 32.8190273)
SD,Hughes,21599.177328,0.891989153010784,POINT (-98.4867341 43.707192)
TX,Somervell,21860.946108,0.8845314189541507,POINT (-97.7521488 32.2419271)
WV,McDowell,24614.631718000004,0.8060795311661648,POINT (-81.3803801 37.4028931)
WI,Calumet,22472.157876,0.8671181322435328,POINT (-88.2498691 43.9070295)
NM,Santa Fe,23303.127004,0.8434440074457,POINT (-105.938456 35.6876096)
SC,Aiken,19690.942106,0.9463543481390057,POINT (-81.7224579 33.5616173)
TX,Gillespie,21580.782218,0.8925132255847651,POINT (-102.3559564 31.8389633)
TX,Jones,20678.059944,0.9182315814807248,POINT (-102.3591536 31.8528072)
WI,Grant,21271.557486,0.9013229691110546,POINT (-91.1113181 45.4104425)
MT,Wheatland,22518.389986,0.8658009897590203,POINT (-111.0681495 45.7562366)
NE,Pawnee,21996.852006,0.880659490284842,POINT (-96.154451 40.108334)
NC,Brunswick,23433.39498,0.8397327019145214,POINT (-78.7011356 34.2867996)
NC,Sampson,21110.289734,0.9059174513343629,POINT (-78.3510772 34.9895739)
OH,Mercer,19518.395518,0.9512701618799853,POINT (-84.5855125 40.6550474)
TN,Lawrence,19552.781256,0.9502905198869824,POINT (-88.7906131 35.6486823)
TX,Angelina,20544.035316,0.9220499131880552,POINT (-94.7069743 31.3658498)
TX,Grayson,22094.77024,0.8778698216755175,POINT (-97.8632625 30.6342218)
MO,Saline,20109.226906,0.9344375076420908,POINT (-93.7280015 40.5269494)
NE,Madison,23619.678946,0.8344255133435893,POINT (-97.4551531 41.8281104)
NY,New York,42454.05967999999,0.2978382142946003,POINT (-74.0060152 40.7127281)
TX,Anderson,20054.490276000004,0.9359969420012846,POINT (-95.9868986 30.487147)
TX,Hunt,22942.889674,0.8537070884915439,POINT (-99.3352051 30.0695515)
TX,Jefferson,19669.168728000004,0.9469746668135186,POINT (-94.3451926 32.7573626)
TX,Washington,20956.257332,0.9103058000527257,POINT (-96.157812 30.3251693)
VA,Henrico,26406.246418,0.7550368286538379,POINT (-77.5189032 37.6294756)
WV,Randolph,23947.626402,0.8250823635936554,POINT (-82.1219829 38.8376183)
WI,Juneau,21869.993858,0.8842736505781399,POINT (-88.7051037 43.4055504)
NE,Seward,23125.366624,0.8485083609558708,POINT (-97.0989176 40.9070037)
NM,Luna,19967.290438,0.9384812459033218,POINT (-108.9545153 33.8189419)
TX,Bee,21141.73112,0.9050216932719998,POINT (-97.94501 30.3085373)
TX,Fannin,20176.217234000003,0.932528968164653,POINT (-97.2358241 28.6955486)
VA,Roanoke,25035.731264000005,0.7940824991845932,POINT (-79.9414313 37.270973)
MO,Mercer,19705.759102000004,0.9459322152334458,POINT (-93.5321644 40.5113975)
NY,Essex,23787.699396,0.8296386482629792,POINT (-73.3504048 44.3093018)
NY,Niagara,23558.20965,0.8361767598528806,POINT (-74.1302653 41.3163725)
NY,Richmond,36565.25316,0.4656089963455686,POINT (-77.5319396 42.7905911)
NC,Person,20866.637500000004,0.9128590490431367,POINT (-78.6354341 35.7731164)
OH,Morrow,21819.279448000005,0.8857184927881966,POINT (-84.1271568 39.3545046)
OK,Johnston,21767.447276,0.8871951797878981,POINT (-97.5148541 35.4843701)
TX,Mason,20508.152382000004,0.9230722099605876,POINT (-99.2333876 30.7468747)
WI,Walworth,22476.139372,0.8670047003120569,POINT (-88.5995382 42.531099)
NV,Clark,23456.484236,0.8390748941697876,POINT (-119.481755 39.5640019)
NH,Hillsborough,25467.034452,0.7817947677221855,POINT (-71.8948666 43.1149568)
ND,Sargent,21261.547560000003,0.9016081496663316,POINT (-97.8205425 46.0663566)
OH,Scioto,19895.536474,0.9405255003060862,POINT (-83.1407457 40.2803389)
OK,Pontotoc,21331.17056,0.8996246059518176,POINT (-96.625838 34.4887028)
PA,Butler,23338.865726,0.8424258192408273,POINT (-79.895197 40.86108)
SD,Brookings,22367.083626,0.870111674149868,POINT (-96.79844 44.311461)
SD,Gregory,22235.494936,0.8738606065278267,POINT (-99.430383 43.232223)
TN,Meigs,19792.566608,0.943459088782432,POINT (-84.710218 35.6872945)
TX,Mitchell,19695.628242,0.9462208411713632,POINT (-99.0611792 32.345409)
UT,Duchesne,23990.476306000004,0.823861579402415,POINT (-110.4029329 40.1632913)
VA,Northampton,22198.323082,0.8749196243431827,POINT (-76.4238374 37.0451503)
NE,Wayne,23710.384236000005,0.8318413398972757,POINT (-97.0178768 42.2303215)
NY,Delaware,24534.02822,0.8083759068153863,POINT (-75.002222 41.761111)
OK,Grant,23647.518494,0.8336323708411071,POINT (-95.5150389 33.9428033)
VA,Campbell,22152.885522,0.8762141302757173,POINT (-78.3022287 38.0318056)
VA,Prince George,29007.704628,0.6809218654805169,POINT (-77.288033 37.2204272)
VA,Shenandoah,22461.69941,0.867416091603195,POINT (-78.6252651 38.4848779)
VA,Lynchburg city,22195.098656,0.8750114875195069,POINT (-79.1422464 37.4137536)
NE,Adams,23919.38427,0.8258869756243503,POINT (-96.508127 40.4594517)
NE,Perkins,25435.588884,0.7826906449287943,POINT (-96.6777226 40.7952248)
PA,Juniata,21581.663056,0.8924881307069459,POINT (-78.3814028 40.5384024)
PA,Union,22552.383484,0.8648325225959818,POINT (-76.0605057 39.840939)
TN,Rhea,19597.591176,0.949013895277818,POINT (-83.2862 36.3214133)
TN,Stewart,19937.148874,0.9393399723273173,POINT (-87.8414143 36.3206104)
TX,Childress,20265.497068,0.9299854056412982,POINT (-100.205399 34.4258151)
TX,Gray,20488.504226,0.9236319815351476,POINT (-94.0735169 32.7876413)
VA,Grayson,21000.012882,0.9090592142092888,POINT (-80.9486916 36.7676248)
WV,Pendleton,23323.425512,0.8428657074879647,POINT (-79.4954057 39.1191782)
MO,Macon,20735.155266,0.9166049485134404,POINT (-92.4726859 39.7422561)
OH,Cuyahoga,20685.323118,0.9180246552762364,POINT (-81.4828123 41.1362729)
TX,Dawson,19836.906424,0.9421958573311948,POINT (-96.7147127 31.8940478)
TX,Frio,19771.687742,0.9440539230099212,POINT (-102.4074249 34.7153425)
TX,Presidio,19895.649176,0.9405222894512866,POINT (-104.371552 29.5635581)
MO,Ozark,20917.205648,0.9114183738047816,POINT (-93.2052833 37.0207065)
NC,Randolph,20236.964234,0.9307982997070232,POINT (-80.793835 35.1742534)
NC,Wayne,22532.156324,0.8654087898651381,POINT (-78.7082638 35.9001087)
TN,Decatur,19121.053072,0.9625903593904755,POINT (-84.7902223 35.5147939)
NE,Hayes,25044.933696,0.7938203239529623,POINT (-101.0196829 40.510904)
NC,Davidson,19919.665180000004,0.9398380788630908,POINT (-80.8485218 35.4992614)
OK,Oklahoma,22844.502246,0.8565101243330989,POINT (-97.5170536 35.4729886)
PA,Carbon,22555.119132,0.8647545845956726,POINT (-79.5603181 40.2903472)
SC,Lexington,22285.431886,0.8724379139794664,POINT (-81.2374167 33.9804494)
TX,Blanco,21544.351226,0.8935511364072679,POINT (-98.4220602 30.1007035)
TX,Crosby,19736.8614,0.9450461177124422,POINT (-95.0632549 29.91154)
VA,Bland,21094.499296,0.9063673173850116,POINT (-81.1162022 37.1020628)
ND,Ramsey,20676.265444,0.9182827063847896,POINT (-99.0884642 48.1583331)
OH,Monroe,20640.64281,0.9192975872684794,POINT (-84.363365 39.4432691)
SC,Chesterfield,18719.614628,0.97402725096884,POINT (-80.0881194 34.735989)
TN,Anderson,20412.84946,0.9257873689153572,POINT (-86.1797114 35.3775787)
TN,Dickson,21812.44968,0.8859130713525791,POINT (-87.3870096 36.0766534)
TX,Marion,19607.94457,0.94871892939596,POINT (-98.1403096 29.5713244)
