,state,county,Unemployment,countyhelper,ranking,geometry
1619,MO,Ozark,3.86,MOOzark County,0.7328202445076173,POINT (-92.4575198 36.6467816)
1620,OH,Adams,5.68,OHAdams County,0.6327652758540889,POINT (-83.5051704 38.8398935)
1621,KY,Rowan,4.8,KYRowan County,0.6811434843074704,POINT (-83.4039128 38.1822638)
1622,NE,Holt,1.92,NEHolt County,0.8394722445654983,POINT (-98.7540783 42.4304452)
1623,IA,Lyon,1.85,IALyon County,0.8433205090617932,POINT (-96.2081917 43.3747071)
1624,ID,Gooding,2.42,IDGooding County,0.8119846082527271,POINT (-114.8286924 43.0031041)
1625,NC,Haywood,3.3,NCHaywood County,0.7636063866922225,POINT (-82.9907823 35.5456202)
1626,GA,Coweta,2.74,GACoweta County,0.7943925288768275,POINT (-84.7545734 33.3500656)
1627,GA,Thomas,3.66,GAThomas County,0.7438152859256024,POINT (-83.9460576 30.8668623)
1628,MO,New Madrid,3.07,MONew Madrid County,0.7762506974300287,POINT (-89.6780945 36.5749606)
1629,WI,Washburn,3.84,WIWashburn County,0.7339197486494158,POINT (-91.7971652 45.8926321)
1630,IA,Madison,3.22,IAMadison County,0.7680044032594164,POINT (-94.0167968 41.3133406)
1631,NE,Knox,2.35,NEKnox County,0.8158328858561452,POINT (-97.8901445 42.6206698)
1632,SD,Union,2.26,SDUnion County,0.8207806544942386,POINT (-96.6772947 42.8717888)
1633,AR,Independence,3.47,ARIndependence County,0.7542605883798117,POINT (-91.55326 35.718344)
1634,MO,Audrain,3.06,MOAudrain County,0.776800449500928,POINT (-91.8467268 39.2226625)
1635,TN,Grundy,4.74,TNGrundy County,0.6844420229471125,POINT (-85.7106606 35.3697894)
1636,PA,Jefferson,5.11,PAJefferson County,0.6641011570024702,POINT (-79.0163349 41.1125398)
1637,CO,Conejos,3.3,COConejos County,0.7636063866922225,POINT (-106.1655431 37.1851939)
1638,CA,Mariposa,4.68,CAMariposa County,0.6877405353725081,POINT (-119.9036592 37.570148)
1639,MO,Phelps,2.53,MOPhelps County,0.8059373354728353,POINT (-91.8168126 37.913292)
1640,IN,Wells,2.36,INWells County,0.815283133785246,POINT (-85.2116102 40.7013353)
1641,IL,Mercer,4.31,ILMercer County,0.708081375102904,POINT (-90.7398717 41.2019729)
1642,MT,Park,2.8,MTPark County,0.791094016451432,POINT (-110.52981 45.5027347)
1643,MI,Emmet,5.89,MIEmmet County,0.6212204692580813,POINT (-84.8567966 45.5064041)
1644,AL,Monroe,4.27,ALMonroe County,0.710280383386501,POINT (-87.3781004 31.5593935)
1645,MT,Rosebud,3.57,MTRosebud County,0.7487630676708191,POINT (-106.6296053 46.3894251)
1646,FL,DeSoto,3.39,FLDesoto County,0.7586586049470058,POINT (-81.8244232 27.190253)
1647,MS,Simpson,3.92,MSSimpson County,0.7295217189750984,POINT (-89.9323619 31.8919593)
1648,FL,Dixie,3.37,FLDixie County,0.7597581221959275,POINT (-83.17351 29.6214008)
1649,WV,Hancock,5.15,WVHancock County,0.6619021487188731,POINT (-80.5657591 40.5071529)
1650,TN,McMinn,4.22,TNMcminn County,0.7130291568481206,POINT (-84.624875 35.444223)
1651,IN,Clay,3.46,INClay County,0.7548103404507109,POINT (-87.1025862 39.3864958)
1652,CA,Amador,4.62,CAAmador County,0.6910390477979037,POINT (-120.5911018 38.449089)
1653,IN,Huntington,2.72,INHuntington County,0.795492033018626,POINT (-85.5018494 40.8008286)
1654,NC,Pender,3.58,NCPender County,0.7482133155999198,POINT (-77.8959525 34.5294394)
1655,WA,Lincoln,5.69,WALincoln County,0.6322155106760665,POINT (-118.3588615 47.5664588)
1656,MN,Big Stone,3.36,MNBig Stone County,0.7603078742668268,POINT (-96.3557364 45.385266)
1657,NE,Saline,2.65,NESaline County,0.7993402975149209,POINT (-97.175536 40.5079612)
1658,MO,Bates,2.78,MOBates County,0.7921935205932304,POINT (-94.3503613 38.2612027)
1659,IL,Washington,2.48,ILWashington County,0.8086860958273316,POINT (-89.4201902 38.3662806)
1660,TX,Fannin,3.61,TXFannin County,0.746564059387222,POINT (-96.0902822 33.5372542)
1661,IA,Marshall,5.54,IAMarshall County,0.6404618048466786,POINT (-92.9915704 42.0378125)
1662,MO,Hickory,2.82,MOHickory County,0.7899945123096335,POINT (-93.3334746 37.959055)
1663,IA,Cedar,2.72,IACedar County,0.795492033018626,POINT (-91.1263198 41.7608608)
1664,AR,Phillips,6.7,ARPhillips County,0.5766905121938714,POINT (-90.8331287 34.4427373)
1665,IA,Grundy,2.57,IAGrundy County,0.8037383271892382,POINT (-92.7808666 42.4132701)
1666,CO,Otero,4.34,COOtero County,0.7064321057830829,POINT (-103.7415268 37.8872079)
1667,MT,Phillips,3.8,MTPhillips County,0.7361187569330129,POINT (-107.9275256 48.3541037)
1668,MO,Ripley,3.26,MORipley County,0.7658053949758195,POINT (-90.8887906 36.6478735)
1669,NC,Yadkin,3.45,NCYadkin County,0.7553600925216102,POINT (-80.67623 36.1497114)
1670,UT,Kane,2.56,UTKane County,0.8042880792601375,POINT (-112.0048393 37.2439691)
1671,SC,Greenwood,3.82,SCGreenwood County,0.7350192527912143,POINT (-82.112882 34.1489805)
1672,IN,Lawrence,3.46,INLawrence County,0.7548103404507109,POINT (-86.4880717 38.8400395)
1673,IL,Massac,5.03,ILMassac County,0.6684991735696642,POINT (-88.7163312 37.2177417)
1674,WY,Lincoln,3.55,WYLincoln County,0.7498625718126176,POINT (-110.7208048 42.1765551)
1675,AK,Dillingham Census Area,5.92,AKDillingham Census Area,0.6195711999382603,POINT (-158.2016852 59.9011107)
1676,NC,Cumberland,5.39,NCCumberland County,0.6487080990172909,POINT (-78.8394255 35.0461723)
1677,MN,Redwood,2.72,MNRedwood County,0.795492033018626,POINT (-95.2532373 44.3788613)
1678,TN,Overton,3.51,TNOverton County,0.7520615800962147,POINT (-85.286641 36.3396292)
1679,KS,Jefferson,2.75,KSJefferson County,0.7938427768059283,POINT (-95.391413 39.2405893)
1680,AR,Greene,3.37,ARGreene County,0.7597581221959275,POINT (-90.5778883 36.091803)
1681,IN,Scott,3.49,INScott County,0.7531610842380132,POINT (-85.7444145 38.6727039)
1682,OH,Wyandot,2.98,OHWyandot County,0.781198466068122,POINT (-83.2810539 40.865471)
1683,MI,Alpena,5.27,MIAlpena County,0.6553051238680819,POINT (-83.6670019 45.0176181)
1684,OR,Coos,5.56,ORCoos County,0.6393623007048801,POINT (-124.109621 43.2184144)
1685,IN,Gibson,2.3,INGibson County,0.8185816462106416,POINT (-87.5775949 38.3079744)
1686,PA,Potter,6.24,PAPotter County,0.6019791336694839,POINT (-77.9022292 41.7302743)
1687,IL,Bond,3.94,ILBond County,0.7284222148332999,POINT (-89.4391416 38.8630331)
1688,MO,Laclede,2.59,MOLaclede County,0.8026388230474397,POINT (-92.6324187 37.6475206)
1689,AL,Pike,2.81,ALPike County,0.7905442643805327,POINT (-85.9259465 31.7615793)
1690,IA,Clinton,3.59,IAClinton County,0.7476635635290205,POINT (-90.5599971 41.9054695)
1691,IL,Clay,4.92,ILClay County,0.6745464594566793,POINT (-88.4910693 38.7340694)
1692,AR,Miller,4.06,ARMiller County,0.7218251899825088,POINT (-93.8679233 33.316712)
1693,NY,Genesee,3.22,NYGenesee County,0.7680044032594164,POINT (-78.1780196 43.0102726)
1694,MS,Tate,4.08,MSTate County,0.7207256858407103,POINT (-89.9335244 34.6391136)
1695,KY,Jackson,5.99,KYJackson County,0.6157229485490887,POINT (-83.9913882 37.4200233)
1696,WY,Uinta,3.98,WYUinta County,0.726223206549703,POINT (-110.5678519 41.2631855)
1697,IA,Cass,2.53,IACass County,0.8059373354728353,POINT (-94.9215151 41.3122834)
1698,MS,Attala,4.44,MSAttala County,0.7009345850740905,POINT (-89.5680661 33.0777868)
1699,ID,Fremont,2.52,IDFremont County,0.8064870875437345,POINT (-111.4218314 44.2309391)
1700,MT,Richland,2.7,MTRichland County,0.7965915371604246,POINT (-104.559421 47.8314138)
1701,TX,Howard,5.32,TXHoward County,0.6525563504064624,POINT (-101.4271085 32.3047833)
1702,MI,Iosco,6.85,MIIosco County,0.5684442180232592,POINT (-83.6582168 44.3501989)
1703,KY,Morgan,5.56,KYMorgan County,0.6393623007048801,POINT (-83.2097119 37.9198759)
1704,LA,Iberville Parish,4.61,LAIberville Parish,0.6915887867616797,POINT (-91.3133623 30.2120844)
1705,AR,Johnson,4.31,ARJohnson County,0.708081375102904,POINT (-93.4550108 35.5600697)
1706,KY,Christian,5.03,KYChristian County,0.6684991735696642,POINT (-87.5014545 36.8778665)
1707,MO,Pettis,2.63,MOPettis County,0.8004398016567194,POINT (-93.2991713 38.7346291)
1708,IL,Perry,5.19,ILPerry County,0.659703140435276,POINT (-89.3760499 38.0772859)
1709,CO,Logan,2.85,COLogan County,0.7883452560969357,POINT (-103.1221379 40.7250975)
1710,GA,Columbia,2.9,GAColumbia County,0.7855964826353161,POINT (-82.2563979 33.5313102)
1711,MO,Daviess,2.48,MODaviess County,0.8086860958273316,POINT (-93.9962662 39.9587505)
1712,IN,Jefferson,2.87,INJefferson County,0.7872457519551371,POINT (-85.4299489 38.8166724)
1713,IN,Whitley,2.48,INWhitley County,0.8086860958273316,POINT (-85.5035187 41.1238216)
1714,AL,Geneva,2.46,ALGeneva County,0.8097855999691301,POINT (-85.803014 31.0862933)
1715,PA,Warren,4.9,PAWarren County,0.6756459635984778,POINT (-79.2654452 41.8119602)
1716,MS,Marion,3.97,MSMarion County,0.7267729586206022,POINT (-89.8217717 31.2247688)
1717,MI,Charlevoix,4.97,MICharlevoix County,0.6717977122093063,POINT (-84.9676387 45.202075)
1718,ND,Richland,1.95,NDRichland County,0.8378229817992389,POINT (-96.9470748 46.2247251)
1719,KY,Muhlenberg,6.03,KYMuhlenberg County,0.6135239140512451,POINT (-87.1417319 37.1984359)
1720,GA,Walker,3.11,GAWalker County,0.7740516891464316,POINT (-85.3209686 34.7418605)
1721,NM,Quay,4.54,NMQuay County,0.6954370643650978,POINT (-103.4183431 35.1439219)
1722,MI,Manistee,6.29,MIManistee County,0.5992303602078644,POINT (-86.0262043 44.3308044)
1723,OK,Ottawa,2.88,OKOttawa County,0.7866959867771146,POINT (-94.8186091 36.8223646)
1724,SD,Corson,3.05,SDCorson County,0.7773502015718272,POINT (-101.1797766 45.7135207)
1725,OH,Jackson,5.23,OHJackson County,0.657504132151679,POINT (-82.6089043 39.0131871)
1726,NE,Antelope,1.96,NEAntelope County,0.8372732297283396,POINT (-98.0716943 42.1864809)
1727,AR,Baxter,3.71,ARBaxter County,0.7410665255711062,POINT (-92.3445222 36.2820691)
1728,GA,Walton,2.86,GAWalton County,0.7877955040260364,POINT (-83.740416 33.762884)
1729,MT,Lincoln,5.01,MTLincoln County,0.6695986777114626,POINT (-115.4911526 48.5891095)
1730,TN,Franklin,3.66,TNFranklin County,0.7438152859256024,POINT (-86.1084401 35.1680139)
1731,LA,Evangeline Parish,4.28,LAEvangeline Parish,0.7097306182084786,POINT (-92.4217813 30.6976776)
1732,WA,Pacific,7.32,WAPacific County,0.5426058313696241,POINT (-123.768029 46.5334929)
1733,WI,Douglas,4.25,WIDouglas County,0.7113798875282996,POINT (-91.9059158 46.4396038)
1734,TX,Waller,4.49,TXWaller County,0.6981858378267174,POINT (-95.9955885 29.9443902)
1735,AL,Russell,2.67,ALRussell County,0.7982407933731224,POINT (-85.1959487 32.2698458)
1736,WA,San Juan,4.1,WASan Juan County,0.7196261816989118,POINT (-122.9919497 48.5443087)
1737,NC,Chatham,3.19,NCChatham County,0.7696536594721143,POINT (-79.2533035 35.7151316)
1738,OH,Paulding,3.63,OHPaulding County,0.7454645421383003,POINT (-84.5902954 41.1628401)
1739,OK,Mayes,3.23,OKMayes County,0.7674546511885172,POINT (-95.2355722 36.3047676)
1740,VA,Botetourt,2.62,VABotetourt County,0.800989566834742,POINT (-79.8029569 37.5520825)
1741,UT,Carbon,3.64,UTCarbon County,0.744914790067401,POINT (-110.6505023 39.6023917)
1742,TN,Union,3.93,TNUnion County,0.7289719669041992,POINT (-83.8451468 36.2979687)
1743,TN,Scott,5.13,TNScott County,0.6630016528606716,POINT (-84.5095507 36.4380433)
1744,MI,Mason,5.6,MIMason County,0.6371632924212831,POINT (-86.246291 43.9778831)
1745,TX,Duval,4.66,TXDuval County,0.6888400395143066,POINT (-98.5121975 27.6708701)
1746,MN,Wabasha,2.67,MNWabasha County,0.7982407933731224,POINT (-92.2018164 44.2767596)
1747,TN,Dickson,3.05,TNDickson County,0.7773502015718272,POINT (-87.3480592 36.1459327)
1748,OR,Columbia,5.05,ORColumbia County,0.6673996694278657,POINT (-123.082293 45.9280203)
1749,ND,McLean,3.15,NDMclean County,0.7718526677557114,POINT (-101.1719782 47.6002156)
1750,NY,Montgomery,4.19,NYMontgomery County,0.7146783999536952,POINT (-74.4099745 42.8941269)
1751,OH,Logan,3.6,OHLogan County,0.7471138114581213,POINT (-83.7414465 40.4430521)
1752,MS,Yazoo,4.73,MSYazoo County,0.6849917619108885,POINT (-90.4120889 32.770896)
1753,ID,Payette,3.14,IDPayette County,0.7724024198266106,POINT (-116.7651123 44.0374651)
1754,WI,Crawford,3.94,WICrawford County,0.7284222148332999,POINT (-90.8938474 43.2271639)
1755,NC,Henderson,3.27,NCHenderson County,0.7652556429049202,POINT (-82.4663918 35.3389062)
1756,TN,Loudon,3.36,TNLoudon County,0.7603078742668268,POINT (-84.320293 35.7490023)
1757,AL,Tallapoosa,2.94,ALTallapoosa County,0.783397474351719,POINT (-85.8023774 32.8595687)
1758,MN,Meeker,3.03,MNMeeker County,0.7784497057136257,POINT (-94.5175345 45.1183643)
1759,TX,Harrison,4.67,TXHarrison County,0.6882902743362841,POINT (-94.3982158 32.5233959)
1760,IA,Benton,3.09,IABenton County,0.7751511932882301,POINT (-92.0776319 42.0599693)
1761,SD,Edmunds,1.94,SDEdmunds County,0.8383727338701382,POINT (-99.2220208 45.4163408)
1762,LA,Vernon Parish,4.22,LAVernon Parish,0.7130291568481206,POINT (-93.2003582 31.0847886)
1763,GA,Laurens,3.99,GALaurens County,0.7256734544788037,POINT (-82.9388938 32.4239975)
1764,MO,Saline,2.53,MOSaline County,0.8059373354728353,POINT (-93.2300648 39.1256186)
1765,MN,Nobles,2.31,MNNobles County,0.8180318941397423,POINT (-95.7527672 43.6634212)
1766,OR,Polk,4.41,ORPolk County,0.7025838543939114,POINT (-123.4599594 44.879673)
1767,MS,Alcorn,3.73,MSAlcorn County,0.7399670214293077,POINT (-88.5667345 34.8734817)
1768,MS,Chickasaw,4.73,MSChickasaw County,0.6849917619108885,POINT (-88.9357382 33.9137474)
1769,AL,Clarke,5.27,ALClarke County,0.6553051238680819,POINT (-87.8192486 31.659134)
1770,MD,Calvert,3.04,MDCalvert County,0.7778999536427265,POINT (-76.537764 38.5288529)
1771,WY,Converse,3.17,WYConverse County,0.7707531636139128,POINT (-105.5046207 43.0202459)
1772,TN,Tipton,3.75,TNTipton County,0.7388675172875092,POINT (-89.7487432 35.499348)
1773,IN,Clinton,2.61,INClinton County,0.8015393189056412,POINT (-86.4692735 40.2992769)
1774,FL,Taylor,3.45,FLTaylor County,0.7553600925216102,POINT (-83.6377926 30.0926733)
1775,MO,Marion,2.42,MOMarion County,0.8119846082527271,POINT (-91.6318781 39.8080573)
1776,VA,Alexandria city,2.42,VAAlexandria City,0.8119846082527271,POINT (-77.0470229 38.8051095)
1777,NY,Fulton,4.11,NYFulton County,0.7190764165208892,POINT (-74.4461771 43.1061507)
1778,OK,Grady,2.82,OKGrady County,0.7899945123096335,POINT (-97.8849251 35.0507761)
1779,VA,Lee,3.93,VALee County,0.7289719669041992,POINT (-83.0973211 36.6841272)
1780,ID,Gem,2.96,IDGem County,0.7822979702099205,POINT (-116.3846609 44.0123019)
1781,IN,Sullivan,3.91,INSullivan County,0.7300714710459977,POINT (-87.4172644 39.0492722)
1782,SD,McCook,1.73,SDMccook County,0.8499175404661459,POINT (-97.37153 43.6719795)
1783,GA,Murray,4.14,GAMurray County,0.7174271734153147,POINT (-84.7352262 34.7851861)
1784,SD,Hamlin,1.99,SDHamlin County,0.8356239735156419,POINT (-97.2005816 44.6754502)
1785,KY,Calloway,4.14,KYCalloway County,0.7174271734153147,POINT (-88.271076 36.6257937)
1786,NE,Cass,2.52,NECass County,0.8064870875437345,POINT (-96.1922102 40.9017313)
1787,MS,Pontotoc,3.57,MSPontotoc County,0.7487630676708191,POINT (-89.0382651 34.2114655)
1788,SD,Charles Mix,2.33,SDCharles Mix County,0.8169323899979437,POINT (-98.6162758 43.2257871)
1789,WV,Mingo,5.93,WVMingo County,0.6190214609744842,POINT (-82.1317065 37.679051)
1790,NY,Wyoming,3.62,NYWyoming County,0.7460143073163228,POINT (-78.2415228 42.7039813)
1791,LA,Concordia Parish,4.85,LAConcordia Parish,0.6783947370600973,POINT (-91.6714379 31.3941887)
1792,IA,Hardin,3.04,IAHardin County,0.7778999536427265,POINT (-93.2293918 42.3840463)
1793,WV,Hampshire,2.72,WVHampshire County,0.795492033018626,POINT (-78.6212207 39.3015109)
1794,IN,LaGrange,2.2,INLagrange County,0.8240791669196341,POINT (-85.4216948 41.6372578)
1795,TX,Erath,3.6,TXErath County,0.7471138114581213,POINT (-98.2213499 32.1954856)
1796,TX,Rusk,4.33,TXRusk County,0.7069818709611055,POINT (-94.7906553 32.051377)
1797,MN,Winona,2.23,MNWinona County,0.8224299107069364,POINT (-91.7807784 43.9582272)
1798,TN,Cheatham,2.73,TNCheatham County,0.7949422809477268,POINT (-87.0967857 36.2444954)
1799,TX,Rockwall,3.42,TXRockwall County,0.757009348734308,POINT (-96.4066987 32.8923464)
1800,MO,Bollinger,2.68,MOBollinger County,0.7976910413022231,POINT (-90.0296175 37.3310468)
1801,NY,Lewis,4.17,NYLewis County,0.7157779040954937,POINT (-75.440289 43.7344277)
1802,KY,Graves,4.73,KYGraves County,0.6849917619108885,POINT (-88.6569094 36.7244966)
1803,ID,Latah,2.52,IDLatah County,0.8064870875437345,POINT (-116.693441 46.8171611)
1804,AL,Randolph,2.52,ALRandolph County,0.8064870875437345,POINT (-85.4693961 33.2651763)
1805,SD,Turner,1.9,SDTurner County,0.8405717487072969,POINT (-97.136978 43.3256378)
1806,AK,Lake and Peninsula Borough,6.16,AKLake And Peninsula Borough,0.6063771502366779,POINT (-156.154765 58.3277109)
1807,MS,Lafayette,3.28,MSLafayette County,0.764705890834021,POINT (-89.4664677 34.3519035)
1808,AR,Union,5.03,ARUnion County,0.6684991735696642,POINT (-92.6171029 33.1637366)
1809,MO,Andrew,2.16,MOAndrew County,0.8262781752032312,POINT (-94.8090258 39.9845508)
1810,MO,Carroll,2.69,MOCarroll County,0.7971412892313239,POINT (-93.516971 39.441912)
1811,CA,Calaveras,3.78,CACalaveras County,0.7372182610748114,POINT (-120.4981492 38.2558181)
1812,TX,Parmer,2.48,TXParmer County,0.8086860958273316,POINT (-102.768021 34.4901153)
1813,PA,Perry,3.77,PAPerry County,0.7377680131457106,POINT (-77.2890283 40.3966461)
1814,SD,Dewey,6.07,SDDewey County,0.611324905767648,POINT (-100.8592127 45.1788983)
1815,LA,Terrebonne Parish,4.03,LATerrebonne Parish,0.7234744330880833,POINT (-90.8705871 29.4616211)
1816,KS,Osage,2.88,KSOsage County,0.7866959867771146,POINT (-95.7289979 38.65235)
1817,MT,Beaverhead,2.38,MTBeaverhead County,0.8141836165363242,POINT (-112.9537553 45.1708403)
1818,MI,Antrim,6.19,MIAntrim County,0.6047278809168569,POINT (-85.1133189 44.9947369)
1819,VT,Caledonia,3.22,VTCaledonia County,0.7680044032594164,POINT (-72.1083609 44.463833)
1820,MN,Wadena,4.31,MNWadena County,0.708081375102904,POINT (-94.9606684 46.5850936)
1821,NV,Humboldt,3.43,NVHumboldt County,0.7564595966634088,POINT (-118.2024818 41.429394)
1822,TX,Lamb,4.11,TXLamb County,0.7190764165208892,POINT (-102.3429233 34.0321667)
1823,MO,Barry,2.82,MOBarry County,0.7899945123096335,POINT (-93.8229669 36.7033624)
1824,TX,Chambers,5.57,TXChambers County,0.6388125355268576,POINT (-94.5412295 29.7191125)
1825,MO,Moniteau,2.31,MOMoniteau County,0.8180318941397423,POINT (-92.5851064 38.6074608)
1826,SD,Bon Homme,1.94,SDBon Homme County,0.8383727338701382,POINT (-97.8721324 43.0067408)
1827,TX,Matagorda,6.27,TXMatagorda County,0.6003298643496628,POINT (-96.0035095 28.8879823)
1828,ID,Elmore,2.98,IDElmore County,0.781198466068122,POINT (-115.5411027 43.3073766)
1829,AL,Lowndes,5.48,ALLowndes County,0.6437603172720743,POINT (-86.6402541 32.1088066)
1830,AZ,La Paz,4.94,AZLa Paz County,0.6734469553148807,POINT (-114.0184443 33.7923828)
1831,IL,Mason,4.73,ILMason County,0.6849917619108885,POINT (-89.8660433 40.2302271)
1832,MO,Linn,3.03,MOLinn County,0.7784497057136257,POINT (-93.1104004 39.8652349)
1833,GA,Newton,3.54,GANewton County,0.7504123238835169,POINT (-83.8446101 33.5715512)
1834,AK,Matanuska-Susitna Borough,4.83,AKMatanuska-Susitna Borough,0.6794942412018959,POINT (-149.4793288 62.3402481)
1835,MS,Holmes,7.07,MSHolmes County,0.5563496462492289,POINT (-90.0656168 33.1018124)
1836,MO,Caldwell,2.83,MOCaldwell County,0.7894447602387342,POINT (-93.9997281 39.6558966)
1837,MO,Taney,4.19,MOTaney County,0.7146783999536952,POINT (-93.0665776 36.6563729)
1838,IA,Boone,2.32,IABoone County,0.817482142068843,POINT (-93.9254114 42.0171798)
1839,MS,Newton,4.47,MSNewton County,0.6992853419685159,POINT (-89.1317486 32.3882835)
1840,IA,Butler,2.87,IAButler County,0.7872457519551371,POINT (-92.7819493 42.7336512)
1841,ND,Stark,1.93,NDStark County,0.838922492494599,POINT (-102.7338349 46.7870161)
1842,IL,Clark,4.33,ILClark County,0.7069818709611055,POINT (-87.7838526 39.3260541)
1843,CO,Broomfield,2.67,COBroomfield County,0.7982407933731224,POINT (-105.05208 39.9403995)
1844,MO,Camden,3.24,MOCamden County,0.7669048991176179,POINT (-92.7638327 38.0323133)
1845,TX,Gonzales,3.35,TXGonzales County,0.7608576263377261,POINT (-97.5108636 29.4436555)
1846,ID,Minidoka,2.44,IDMinidoka County,0.8108851041109286,POINT (-113.6059588 42.844092)
1847,WV,Preston,4.19,WVPreston County,0.7146783999536952,POINT (-80.8408415 38.4758406)
1848,TN,Coffee,3.49,TNCoffee County,0.7531610842380132,POINT (-86.069633 35.4906115)
1849,MO,Lafayette,2.7,MOLafayette County,0.7965915371604246,POINT (-93.8151868 39.0603689)
1850,VA,Accomack,3.38,VAAccomack County,0.7592083570179051,POINT (-75.6743538 37.7422207)
1851,AK,North Slope Borough,5.28,AKNorth Slope Borough,0.6547553586900594,POINT (-153.8220681 69.5335129)
1852,MT,Valley,2.56,MTValley County,0.8042880792601375,POINT (-106.615665 48.3564433)
1853,MO,Randolph,2.62,MORandolph County,0.800989566834742,POINT (-92.5009215 39.4418988)
1854,WA,Klickitat,6.19,WAKlickitat County,0.6047278809168569,POINT (-120.7976033 45.8767731)
1855,NY,Otsego,3.57,NYOtsego County,0.7487630676708191,POINT (-75.0142701 42.5984272)
1856,MS,Lincoln,3.85,MSLincoln County,0.7333699965785165,POINT (-90.4480916 31.4885409)
1857,MO,Butler,3.02,MOButler County,0.778999457784525,POINT (-90.4146358 36.7151346)
